2020-06-27 06:19:05,531	INFO	Total steps: 1057869	Episode: 1660/524	Avg reward: 11.60	Avg steps: 650
2020-06-27 06:24:01,908	INFO	Total steps: 1071255	Episode: 1680/483	Avg reward: 11.65	Avg steps: 668
2020-06-27 06:29:15,893	INFO	Total steps: 1085502	Episode: 1700/601	Avg reward: 10.15	Avg steps: 711
2020-06-27 06:34:02,686	INFO	Total steps: 1098466	Episode: 1720/546	Avg reward: 11.50	Avg steps: 647
2020-06-27 06:39:03,227	INFO	Total steps: 1111980	Episode: 1740/581	Avg reward: 11.90	Avg steps: 674
2020-06-27 06:43:48,863	INFO	Total steps: 1125259	Episode: 1760/558	Avg reward: 12.15	Avg steps: 662
2020-06-27 06:48:35,300	INFO	Total steps: 1138435	Episode: 1780/564	Avg reward: 11.20	Avg steps: 657
2020-06-27 06:53:30,137	INFO	Total steps: 1151693	Episode: 1800/770	Avg reward: 13.05	Avg steps: 661
2020-06-27 06:58:15,495	INFO	Total steps: 1164564	Episode: 1820/711	Avg reward: 11.55	Avg steps: 642
2020-06-27 07:03:10,697	INFO	Total steps: 1177868	Episode: 1840/792	Avg reward: 11.90	Avg steps: 664
2020-06-27 07:07:54,400	INFO	Total steps: 1190912	Episode: 1860/539	Avg reward: 11.90	Avg steps: 651
2020-06-27 07:12:55,945	INFO	Total steps: 1204548	Episode: 1880/868	Avg reward: 12.45	Avg steps: 680
2020-06-27 07:17:41,152	INFO	Total steps: 1217403	Episode: 1900/547	Avg reward: 13.05	Avg steps: 641
2020-06-27 07:22:34,247	INFO	Total steps: 1230542	Episode: 1920/679	Avg reward: 12.30	Avg steps: 655
2020-06-27 07:27:14,431	INFO	Total steps: 1243459	Episode: 1940/661	Avg reward: 12.95	Avg steps: 644
2020-06-27 07:31:55,416	INFO	Total steps: 1256348	Episode: 1960/866	Avg reward: 12.45	Avg steps: 643
2020-06-27 07:36:53,439	INFO	Total steps: 1269950	Episode: 1980/866	Avg reward: 12.35	Avg steps: 679
2020-06-27 07:41:50,011	INFO	Total steps: 1283409	Episode: 2000/618	Avg reward: 10.80	Avg steps: 671
2020-06-27 07:46:26,519	INFO	Total steps: 1295881	Episode: 2020/718	Avg reward: 12.25	Avg steps: 622
2020-06-27 07:51:25,790	INFO	Total steps: 1309561	Episode: 2040/768	Avg reward: 12.90	Avg steps: 683
